Date,Close,High,Low,Open,Volume
2004-07-14,119.673583984375,121.26923177083333,118.07793619791666,121.26923177083333,243420000
2004-07-15,119.673583984375,119.67358398437499,116.48228841145833,118.07793619791666,134890000
2004-07-16,121.2692642211914,121.26926422119139,118.07796779431794,118.07796779431794,140620000
2004-07-19,121.2692642211914,121.26926422119139,119.67361600775467,119.67361600775467,43940000
2004-07-20,121.2692642211914,121.26926422119139,119.67361600775467,119.67361600775467,168890000
2004-07-21,121.2692642211914,121.26926422119139,119.67361600775467,119.67361600775467,162420000
2004-07-22,121.2692642211914,121.26926422119139,119.67361600775467,119.67361600775467,61730000
2004-07-23,121.2692642211914,121.26926422119139,119.67361600775467,119.67361600775467,15670000
2004-07-26,119.673583984375,119.67358398437499,116.48228841145833,119.67358398437499,517650000
2004-07-27,119.673583984375,119.67358398437499,116.48228841145833,118.07793619791666,254000000
2004-07-28,119.673583984375,119.67358398437499,118.07793619791666,119.67358398437499,172520000
2004-07-29,119.673583984375,119.67358398437499,118.07793619791666,119.67358398437499,57950000
2004-07-30,119.673583984375,119.67358398437499,118.07793619791666,119.67358398437499,224110000
2004-08-02,118.07796478271484,119.67361295545423,118.07796478271484,118.07796478271484,27010000
2004-08-03,119.673583984375,121.26923177083333,118.07793619791666,118.07793619791666,326000000
2004-08-04,121.2692642211914,121.26926422119139,119.67361600775467,119.67361600775467,254660000
2004-08-05,121.2692642211914,121.26926422119139,119.67361600775467,119.67361600775467,133330000
2004-08-06,119.673583984375,121.26923177083333,119.67358398437499,119.67358398437499,126340000
2004-08-09,116.48225402832031,118.07790134377676,114.88660671286387,118.07790134377676,364660000
2004-08-10,116.48225402832031,116.48225402832031,116.48225402832031,116.48225402832031,108000000
2004-08-11,118.07796478271484,118.07796478271484,118.07796478271484,118.07796478271484,144040000
2004-08-12,116.48225402832031,118.07790134377676,116.48225402832031,118.07790134377676,13100000
2004-08-13,116.48225402832031,118.07790134377676,116.48225402832031,116.48225402832031,113270000
2004-08-16,114.88665771484375,116.48230573866103,114.88665771484375,116.48230573866103,143450000
2004-08-17,114.88665771484375,114.88665771484375,114.88665771484375,114.88665771484375,0
2004-08-18,118.07796478271484,118.07796478271484,116.48231660997546,116.48231660997546,236070000
2004-08-19,118.07796478271484,118.07796478271484,116.48231660997546,118.07796478271484,54470000
2004-08-20,116.48225402832031,118.07790134377676,116.48225402832031,116.48225402832031,6340000
2004-08-23,116.48225402832031,118.07790134377676,116.48225402832031,116.48225402832031,34770000
2004-08-24,116.48225402832031,116.48225402832031,114.88660671286387,116.48225402832031,343910000
2004-08-25,114.88665771484375,116.48230573866103,113.29100969102647,116.48230573866103,20510000
2004-08-26,114.88665771484375,114.88665771484375,113.29100969102647,113.29100969102647,26650000
2004-08-27,116.48225402832031,116.48225402832031,114.88660671286387,114.88660671286387,152960000
2004-08-30,113.29104614257812,114.88669467979753,113.29104614257812,114.88669467979753,217280000
2004-08-31,114.88665771484375,116.48230573866103,114.88665771484375,114.88665771484375,241830000
2004-09-01,119.673583984375,119.67358398437499,114.886640625,114.886640625,785500000
2004-09-02,119.673583984375,121.26923177083333,118.07793619791666,119.67358398437499,625450000
2004-09-03,121.2692642211914,122.86491243462812,119.67361600775467,119.67361600775467,380010000
2004-09-06,119.673583984375,122.86487955729166,119.67358398437499,121.26923177083333,300650000
2004-09-07,118.07796478271484,119.67361295545423,118.07796478271484,119.67361295545423,380160000
2004-09-08,121.2692642211914,121.26926422119139,118.07796779431794,118.07796779431794,148760000
2004-09-09,118.07796478271484,119.67361295545423,114.88666843723607,119.67361295545423,1124760000
2004-09-10,119.673583984375,121.26923177083333,116.48228841145833,118.07793619791666,807590000
2004-09-13,119.673583984375,119.67358398437499,119.67358398437499,119.67358398437499,0
2004-09-14,126.05618286132812,127.65183074564874,121.2692392083663,121.2692392083663,1532050000
2004-09-15,129.2474822998047,130.8431302294319,124.46053851092303,126.05618644055025,1588000000
2004-09-16,127.65186309814453,127.65186309814453,126.05621480941772,127.65186309814453,208620000
2004-09-17,127.65186309814453,127.65186309814453,122.86491823196411,126.05621480941772,302950000
2004-09-20,127.65186309814453,127.65186309814453,127.65186309814453,127.65186309814453,0
2004-09-21,132.4387664794922,134.03441426840172,129.2474709016731,129.2474709016731,1901600000
2004-09-22,130.84320068359375,132.43884947241807,129.24755189476943,132.43884947241807,210400000
2004-09-23,130.84320068359375,132.43884947241807,129.24755189476943,129.24755189476943,623640000
2004-09-24,130.84320068359375,130.84320068359375,129.24755189476943,129.24755189476943,10480000
2004-09-27,127.65186309814453,130.84315967559814,126.05621480941772,129.24751138687134,174580000
2004-09-28,126.05618286132812,127.65183074564874,126.05618286132814,127.65183074564874,331780000
2004-09-29,127.65186309814453,127.65186309814453,126.05621480941772,126.05621480941772,244270000
2004-09-30,127.65186309814453,129.24751138687134,126.05621480941772,127.65186309814453,270690000
2004-10-01,129.2474822998047,129.2474822998047,127.65183437017747,127.65183437017747,447560000
2004-10-04,135.63009643554688,135.63009643554688,129.24750366210938,129.24750366210938,1251590000
2004-10-05,146.79962158203125,146.79962158203125,134.03443709663722,134.03443709663722,1496600000
2004-10-06,145.20399475097656,146.79964304494334,142.012698163043,146.79964304494334,270080000
2004-10-07,143.60830688476562,143.60830688476562,138.8213633219401,143.60830688476562,412060000
2004-10-08,143.60830688476562,145.2039547390408,142.01265903049045,142.01265903049045,288950000
2004-10-11,145.20399475097656,146.79964304494334,142.012698163043,143.6083464570098,350120000
2004-10-12,142.01268005371094,145.20397623469322,140.4170319632198,145.20397623469322,322910000
2004-10-13,143.60830688476562,145.2039547390408,142.01265903049045,143.60830688476562,168000000
2004-10-14,143.60830688476562,145.2039547390408,142.01265903049045,143.60830688476562,305480000
2004-10-15,145.20399475097656,145.20399475097656,142.012698163043,142.012698163043,301950000
2004-10-18,145.20399475097656,145.20399475097656,143.6083464570098,145.20399475097656,137550000
2004-10-19,142.01268005371094,145.20397623469322,142.01268005371094,145.20397623469322,412170000
2004-10-20,142.01268005371094,143.60832814420206,138.82138387272866,142.01268005371094,273750000
2004-10-21,140.41702270507812,142.0126706903631,138.82137471979314,142.0126706903631,170980000
2004-10-22,143.60830688476562,145.2039547390408,140.41701117621528,140.41701117621528,219850000
2004-10-25,145.20399475097656,145.20399475097656,142.012698163043,143.6083464570098,36080000
2004-10-26,146.79962158203125,146.79962158203125,143.60832546068275,145.203973521357,95260000
2004-10-27,153.18222045898438,154.77786858876547,146.79962793986004,146.79962793986004,668340000
2004-10-28,153.18222045898438,154.77786858876547,149.9909241994222,154.77786858876547,277050000
2004-10-29,153.18222045898438,153.18222045898438,151.5865723292033,153.18222045898438,126340000
2004-11-01,157.96914672851562,159.5647946752683,153.18220288825756,153.18220288825756,224080000
2004-11-02,162.756103515625,165.9473996629902,157.96915929457722,157.96915929457722,389430000
2004-11-03,157.96914672851562,162.75609056877366,157.96914672851562,162.75609056877366,438210000
2004-11-04,157.96914672851562,157.96914672851562,153.18220288825756,157.96914672851562,370720000
2004-11-05,159.56480407714844,161.1604521179199,157.96915603637694,157.96915603637694,114460000
2004-11-08,159.56480407714844,159.56480407714844,156.37350799560545,159.56480407714844,38090000
2004-11-09,159.56480407714844,161.1604521179199,159.56480407714844,159.56480407714844,65960000
2004-11-10,169.138671875,170.73431972287733,159.56478478773585,161.1604326356132,289020000
2004-11-11,175.5212860107422,180.3082301746715,170.73434184681284,170.73434184681284,278360000
2004-11-12,175.5212860107422,180.3082301746715,173.92563795609905,177.1169340653853,351860000
2004-11-15,175.5212860107422,175.52128601074216,175.52128601074216,175.52128601074216,0
2004-11-16,175.5212860107422,175.52128601074216,175.52128601074216,175.52128601074216,0
2004-11-17,175.5212860107422,175.52128601074216,175.52128601074216,175.52128601074216,0
2004-11-18,175.5212860107422,175.52128601074216,175.52128601074216,175.52128601074216,0
2004-11-19,175.5212860107422,175.52128601074216,175.52128601074216,175.52128601074216,0
2004-11-22,172.32997131347656,175.52126707854094,169.13867554841218,175.52126707854094,383340000
2004-11-23,178.8330078125,183.7102716619318,175.58149857954544,175.58149857954544,361270000
2004-11-24,178.8330078125,182.08451704545453,177.20725319602272,178.8330078125,120080000
2004-11-25,173.9557342529297,177.2072433043863,173.9557342529297,177.2072433043863,128910000
2004-11-26,170.70425415039062,173.9557637532552,167.45274454752604,173.9557637532552,555880000
2004-11-29,177.20726013183594,177.20726013183594,170.70424141140157,170.70424141140157,284470000
2004-11-30,178.8330078125,180.45876242897725,177.20725319602272,177.20725319602272,174800000
2004-12-01,177.20726013183594,178.8330148119445,173.95575077161877,178.8330148119445,335200000
2004-12-02,177.20726013183594,182.08452417216168,177.20726013183594,178.8330148119445,569090000
2004-12-03,177.20726013183594,180.4587694920531,177.20726013183594,178.8330148119445,508070000
2004-12-06,177.20726013183594,177.20726013183594,175.58150545172734,175.58150545172734,80250000
2004-12-07,175.5814666748047,177.2072209958677,173.95571235374166,177.2072209958677,144530000
2004-12-08,175.5814666748047,177.2072209958677,175.5814666748047,175.5814666748047,96460000
2004-12-09,173.9557342529297,177.2072433043863,173.9557342529297,175.581488778658,281890000
2004-12-10,173.9557342529297,175.581488778658,172.32997972720136,173.9557342529297,370970000
2004-12-13,170.70425415039062,172.33000895182292,167.45274454752604,172.33000895182292,303400000
2004-12-14,170.70425415039062,173.9557637532552,167.45274454752604,170.70425415039062,404780000
2004-12-15,165.8269500732422,170.7042133106905,162.57544124827666,170.7042133106905,475980000
2004-12-16,173.9557342529297,173.9557342529297,167.45271615001644,167.45271615001644,300610000
2004-12-17,183.71029663085938,185.3360514683006,173.95576760621196,173.95576760621196,968030000
2004-12-20,185.3360137939453,188.58752280787417,182.08450478001643,182.08450478001643,500500000
2004-12-21,186.9617462158203,186.9617462158203,183.71023758597997,185.33599190090015,259150000
2004-12-22,188.5875244140625,191.83903345568427,186.9617698932516,186.9617698932516,385500000
2004-12-23,190.21327209472656,191.83902655707465,188.58751763237845,190.21327209472656,190420000
2004-12-24,190.21327209472656,190.21327209472656,190.21327209472656,190.21327209472656,0
2004-12-27,193.46482849121094,195.09058335248162,188.5875639073989,188.5875639073989,239760000
2004-12-28,196.71629333496094,198.34204782533251,191.83902986384618,193.46478435421776,357530000
2004-12-29,193.46482849121094,198.34209307502297,193.46482849121094,198.34209307502297,112540000
2004-12-30,193.46482849121094,193.46482849121094,188.5875639073989,193.46482849121094,116110000
2004-12-31,193.46482849121094,193.46482849121094,193.46482849121094,193.46482849121094,0
2005-01-03,191.8390655517578,191.8390655517578,190.2133107589463,191.8390655517578,126180000
2005-01-04,195.09060668945312,196.71636174519858,191.83909657796227,191.83909657796227,291730000
2005-01-05,199.9678497314453,204.84511435904156,195.0905851038491,195.0905851038491,564730000
2005-01-06,199.9678497314453,201.59360460731074,196.71633997971452,201.59360460731074,161150000
2005-01-07,191.8390655517578,198.34208472300384,190.2133107589463,198.34208472300384,592910000
2005-01-10,183.71029663085938,191.83907081806555,177.20727728109443,191.83907081806555,1459290000
2005-01-11,183.71029663085938,185.3360514683006,180.4587869559769,183.71029663085938,763270000
2005-01-12,180.45875549316406,183.710264601149,178.83300093917157,182.08451004715653,346960000
2005-01-13,182.08450317382812,183.71025766645158,180.45874868120467,180.45874868120467,462640000
2005-01-14,183.71029663085938,185.3360514683006,182.08454179341814,182.08454179341814,425410000
2005-01-17,186.9617462158203,186.9617462158203,183.71023758597997,183.71023758597997,186470000
2005-01-18,185.3360137939453,186.96176830090974,182.08450478001643,186.96176830090974,185970000
2005-01-19,185.3360137939453,185.3360137939453,182.08450478001643,185.3360137939453,641200000
2005-01-20,186.9617462158203,186.9617462158203,182.08448327105978,183.71023758597997,343520000
2005-01-24,186.9617462158203,186.9617462158203,185.33599190090015,186.9617462158203,162660000
2005-01-25,185.3360137939453,188.58752280787417,185.3360137939453,186.96176830090974,337900000
2005-01-26,190.21327209472656,190.21327209472656,186.96176317003037,186.96176317003037,374440000
2005-01-27,191.8390655517578,191.8390655517578,190.2133107589463,190.2133107589463,388630000
2005-01-28,190.21327209472656,191.83902655707465,188.58751763237845,191.83902655707465,271040000
2005-01-31,186.9617462158203,188.5875005307405,186.9617462158203,188.5875005307405,236080000
2005-02-01,190.21327209472656,190.21327209472656,186.96176317003037,186.96176317003037,170990000
2005-02-02,190.21327209472656,191.83902655707465,188.58751763237845,190.21327209472656,350620000
2005-02-03,193.46482849121094,193.46482849121094,188.5875639073989,190.21331876866958,371380000
2005-02-04,195.09060668945312,196.71636174519858,191.83909657796227,191.83909657796227,452960000
2005-02-07,195.09060668945312,196.71636174519858,193.4648516337077,195.09060668945312,306860000
2005-02-08,195.09060668945312,195.09060668945312,193.4648516337077,193.4648516337077,145560000
2005-02-11,195.09060668945312,196.71636174519858,193.4648516337077,193.4648516337077,285870000
2005-02-14,195.09060668945312,195.09060668945312,191.83909657796227,195.09060668945312,326000000
2005-02-15,199.9678497314453,199.96784973144534,195.0905851038491,195.0905851038491,429560000
2005-02-16,204.84507751464844,208.0965866815476,201.59356834774925,201.59356834774925,715460000
2005-02-17,216.225341796875,219.47685069607613,208.09656954887217,208.09656954887217,920020000
2005-02-18,216.225341796875,216.225341796875,209.72232399847275,214.59958734727442,172390000
2005-02-21,214.59962463378906,216.2253793658632,212.9738699017149,216.2253793658632,93670000
2005-02-22,214.59962463378906,214.59962463378903,212.9738699017149,214.59962463378903,112470000
2005-02-23,214.59962463378906,219.47688883001152,211.34811516964072,212.9738699017149,169910000
2005-02-24,217.8511505126953,219.47690536726765,212.97388594897825,214.59964080355059,297770000
2005-02-25,214.59962463378906,216.2253793658632,214.59962463378903,216.2253793658632,499650000
2005-02-28,212.97378540039062,214.5995394874165,208.09652313931298,214.5995394874165,477690000
2005-03-01,212.97378540039062,216.2252935744424,211.34803131336474,211.34803131336474,287430000
2005-03-02,208.0965576171875,212.97382068634036,206.47080326080322,212.97382068634036,243910000
2005-03-03,216.225341796875,216.225341796875,208.09656954887217,208.09656954887217,331170000
2005-03-04,217.8511505126953,221.10266022184,214.59964080355059,216.22539565812295,444930000
2005-03-07,222.72836303710938,225.97987198655625,217.85109961293912,217.85109961293912,893120000
2005-03-08,224.3540802001953,227.6055886088938,221.10257179149684,224.35408020019534,170600000
2005-03-09,217.8511505126953,225.97992478555707,217.85115051269528,225.97992478555707,476220000
2005-03-10,216.225341796875,219.47685069607613,216.225341796875,217.85109624647555,420230000
2005-03-14,217.8511505126953,219.47690536726765,212.97388594897825,217.85115051269528,409390000
2005-03-15,232.48284912109375,237.36011169006775,217.85106141417177,217.85106141417177,785300000
2005-03-16,245.4889373779297,247.1146919301014,234.10865551272767,234.10865551272767,750460000
2005-03-17,240.6116485595703,245.48891170604807,235.73438541309253,245.48891170604807,523960000
2005-03-18,240.6116485595703,243.86315732388883,238.98589417741104,243.86315732388883,272000000
2005-03-21,248.7404327392578,248.74043273925778,237.36015150282117,240.61166042751734,364340000
2005-03-22,245.4889373779297,253.61771013878828,240.61167372141455,251.99195558661657,780220000
2005-03-23,245.4889373779297,245.4889373779297,245.4889373779297,245.4889373779297,0
2005-03-24,234.1086883544922,240.61170747545032,227.6056692335341,240.61170747545032,1949960000
2005-03-28,221.10256958007812,234.1086030847886,221.1025695800781,234.1086030847886,1046370000
2005-03-29,219.4768829345703,224.35414699978298,216.22537355776186,221.10263762297453,606600000
2005-03-30,216.225341796875,224.3541140448778,211.3480784480733,217.85109624647555,1700220000
2005-03-31,221.10256958007812,222.72832376816692,217.85106120390049,217.85106120390049,1196590000
2005-04-01,221.10256958007812,224.35407795625574,219.4768153919893,221.1025695800781,516260000
2005-04-04,224.3540802001953,224.35408020019534,221.10257179149684,222.7283259958461,172170000
2005-04-05,222.72836303710938,224.3541175118328,221.10260856238597,224.3541175118328,247030000
2005-04-06,224.3540802001953,224.35408020019534,219.4768175871476,221.10257179149684,417050000
2005-04-07,222.72836303710938,224.3541175118328,216.2253451382157,224.3541175118328,1321300000
2005-04-08,222.72836303710938,222.7283630371094,219.47685408766253,222.7283630371094,153890000
2005-04-11,221.10256958007812,221.1025695800781,217.85106120390049,221.1025695800781,191500000
2005-04-12,221.10256958007812,221.1025695800781,216.22530701581167,219.4768153919893,725470000
2005-04-13,219.4768829345703,224.35414699978298,219.4768829345703,219.4768829345703,334880000
2005-04-14,219.4768829345703,222.72839231137877,216.22537355776186,221.10263762297453,578080000
2005-04-15,221.10256958007812,221.1025695800781,216.22530701581167,216.22530701581167,318220000
2005-04-18,216.225341796875,217.85109624647555,212.97383289767387,217.85109624647555,836510000
2005-04-19,212.97378540039062,216.2252935744424,211.34803131336474,216.2252935744424,527100000
2005-04-20,221.10256958007812,222.72832376816692,214.59955282772287,214.59955282772287,423160000
2005-04-21,216.225341796875,219.47685069607613,214.59958734727442,219.47685069607613,379890000
2005-04-25,204.84507751464844,216.22535959879556,196.71630459740047,216.22535959879556,1681200000
2005-04-26,208.0965576171875,208.0965576171875,201.5935401916504,204.84504890441895,507660000
2005-04-27,206.47084045410156,211.34810440183625,204.8450858048567,208.0965951033465,807540000
2005-04-28,203.2193145751953,208.096578125,201.59356005859374,206.47082360839843,550650000
2005-04-29,199.9678497314453,201.59360460731074,193.4648302279837,201.59360460731074,1245090000
2005-05-02,201.59356689453125,204.84507603799145,201.59356689453128,201.59356689453128,165560000
2005-05-03,203.2193145751953,204.84506909179686,199.9678055419922,201.59356005859374,200510000
2005-05-04,209.72235107421875,211.34810573370882,203.2193324362585,204.84508709574857,466600000
2005-05-06,212.97378540039062,214.5995394874165,209.72227722633886,209.72227722633886,214880000
2005-05-09,211.34808349609375,212.97383798452523,208.09657451923076,212.97383798452523,324580000
2005-05-10,211.34808349609375,212.97383798452523,209.72232900766227,211.34808349609375,162970000
2005-05-11,211.34808349609375,212.97383798452523,206.47082003079927,208.09657451923076,115490000
2005-05-12,211.34808349609375,212.97383798452523,211.34808349609375,212.97383798452523,135610000
2005-05-13,212.97378540039062,212.97378540039062,209.72227722633886,209.72227722633886,87980000
2005-05-16,209.72235107421875,211.34810573370882,209.72235107421875,211.34810573370882,65160000
2005-05-17,214.59962463378906,214.59962463378903,209.72236043756658,211.34811516964072,160420000
2005-05-18,212.97378540039062,214.5995394874165,211.34803131336474,214.5995394874165,148410000
2005-05-19,214.59962463378906,214.59962463378903,212.9738699017149,212.9738699017149,113820000
2005-05-20,212.97378540039062,212.97378540039062,211.34803131336474,212.97378540039062,111580000
2005-05-23,212.97378540039062,212.97378540039062,211.34803131336474,211.34803131336474,29340000
2005-05-25,212.97378540039062,212.97378540039062,211.34803131336474,211.34803131336474,121100000
2005-05-26,214.59962463378906,216.2253793658632,211.34811516964072,211.34811516964072,222780000
2005-05-27,212.97378540039062,214.5995394874165,212.97378540039062,214.5995394874165,179860000
2005-05-30,217.8511505126953,217.85115051269528,212.97388594897825,212.97388594897825,197660000
2005-05-31,225.97991943359375,225.97991943359372,217.85114535324863,217.85114535324863,357220000
2005-06-01,224.3540802001953,225.97983440454456,222.7283259958461,224.35408020019534,189470000
2005-06-02,230.85714721679688,230.85714721679688,224.3541289853378,224.3541289853378,357880000
2005-06-03,232.48284912109375,234.10860331075176,227.60558655211975,230.85709493143577,319250000
2005-06-06,229.23143005371094,230.8571848767869,227.60567523063497,230.8571848767869,153440000
2005-06-07,227.6056671142578,232.48293140956332,227.60566711425778,229.23142187935963,158940000
2005-06-08,227.6056671142578,229.23142187935963,224.35415758405412,227.60566711425778,156300000
2005-06-09,229.23143005371094,229.23143005371094,225.979920407559,227.60567523063497,83980000
2005-06-10,227.6056671142578,229.23142187935963,225.97991234915597,229.23142187935963,62030000
2005-06-13,227.6056671142578,229.23142187935963,225.97991234915597,225.97991234915597,155870000
2005-06-14,230.85714721679688,230.85714721679688,227.60563810106734,229.2313926589321,150820000
2005-06-15,234.1086883544922,235.73444313473172,230.85717879401315,230.85717879401315,461550000
2005-06-16,234.1086883544922,238.98595269521078,230.85717879401315,234.10868835449222,305650000
2005-06-17,238.98593139648438,238.98593139648438,234.10866749043367,234.10866749043367,173220000
2005-06-20,237.360107421875,238.98586158229878,235.7343532614512,238.98586158229878,99610000
2005-06-21,237.360107421875,240.6116157427226,234.10859910102738,235.7343532614512,211940000
2005-06-22,237.360107421875,237.360107421875,232.48284494060357,237.360107421875,185660000
2005-06-23,234.1086883544922,237.36019791497125,234.10868835449222,235.73444313473172,72680000
2005-06-24,235.73440551757812,235.73440551757812,232.48289647595635,234.10865099676724,112010000
2005-06-27,230.85714721679688,234.1086563325264,230.85714721679688,234.1086563325264,70670000
2005-06-28,230.85714721679688,234.1086563325264,230.85714721679688,232.48290177466163,142950000
2005-06-29,230.85714721679688,234.1086563325264,230.85714721679688,232.48290177466163,49340000
2005-06-30,234.1086883544922,234.10868835449222,230.85717879401315,232.48293357425268,229650000
2005-07-01,237.360107421875,237.360107421875,232.48284494060357,234.10859910102738,101220000
2005-07-04,232.48284912109375,235.73435750040974,230.85709493143577,235.73435750040974,152210000
2005-07-05,229.23143005371094,232.48293969986287,229.23143005371094,232.48293969986287,266870000
2005-07-06,229.23143005371094,230.8571848767869,227.60567523063497,230.8571848767869,120810000
2005-07-07,225.97991943359375,229.23142906573176,224.3541646175247,227.60567424966274,396080000
2005-07-08,229.23143005371094,229.23143005371094,224.35416558448304,224.35416558448304,101260000
2005-07-11,229.23143005371094,229.23143005371094,227.60567523063497,229.23143005371094,36510000
2005-07-12,227.6056671142578,229.23142187935963,227.60566711425778,229.23142187935963,99170000
2005-07-13,227.6056671142578,229.23142187935963,227.60566711425778,227.60566711425778,152770000
2005-07-14,229.23143005371094,230.8571848767869,229.23143005371094,229.23143005371094,78330000
2005-07-15,229.23143005371094,230.8571848767869,229.23143005371094,229.23143005371094,196430000
2005-07-18,230.85714721679688,230.85714721679688,230.85714721679688,230.85714721679688,124750000
2005-07-19,230.85714721679688,230.85714721679688,229.2313926589321,229.2313926589321,158950000
2005-07-20,237.84266662597656,237.84266662597656,231.18972490217303,232.85296033312392,201500000
2005-07-21,237.84266662597656,239.50590205692745,236.17943119502567,237.84266662597656,136330000
2005-07-22,232.85304260253906,237.84275065830775,232.85304260253906,237.84275065830775,183590000
2005-07-25,236.1795196533203,236.17951965332034,232.8530475455271,232.8530475455271,118040000
2005-07-26,241.169189453125,241.169189453125,236.17948208512934,236.17948208512934,292560000
2005-07-27,239.5060272216797,242.8324998219808,239.5060272216797,241.16926352183026,123170000
2005-07-28,241.169189453125,242.8324252424569,239.50595366379312,241.169189453125,42030000
2005-07-29,242.8323974609375,244.495633059985,241.16916186188996,241.16916186188996,71420000
2005-08-01,241.169189453125,244.4956610317888,241.169189453125,242.8324252424569,147580000
2005-08-02,247.82217407226562,247.82217407226562,241.16922980186922,241.16922980186922,140120000
2005-08-03,251.14862060546875,254.47509240156768,247.82214880936982,247.82214880936982,249980000
2005-08-04,249.48541259765625,254.47512084960937,249.48541259765622,252.811884765625,156730000
2005-08-05,244.49566650390625,249.4853739835778,242.83243067734907,249.4853739835778,67040000
2005-08-08,241.169189453125,242.8324252424569,241.169189453125,242.8324252424569,126220000
2005-08-09,236.1795196533203,241.1692278150102,234.5162835994237,241.1692278150102,333520000
2005-08-10,239.5060272216797,241.16926352183026,237.84279092152914,237.84279092152914,114420000
2005-08-11,237.84266662597656,239.50590205692745,236.17943119502567,239.50590205692745,96480000
2005-08-12,232.85304260253906,236.1795146397182,232.85304260253906,236.1795146397182,155300000
2005-08-15,227.86329650878906,232.85300373160925,222.87358928596885,232.85300373160925,1148470000
2005-08-16,229.52651977539062,229.52651977539062,227.8632841248443,227.8632841248443,122380000
2005-08-18,229.52651977539062,231.18975542593694,226.200048474298,229.52651977539062,415680000
2005-08-19,221.21034240722656,227.86328503601533,217.88387109283215,227.86328503601533,853380000
2005-08-22,219.5471649169922,226.20010930841622,219.5471649169922,219.5471649169922,153560000
2005-08-23,219.5471649169922,232.85305369984022,219.5471649169922,221.2104010148482,421430000
2005-08-24,221.21034240722656,224.53681372162092,216.22063543563496,219.54710675002934,580810000
2005-08-25,229.52651977539062,231.18975542593694,219.54710587211278,221.2103415226591,188130000
2005-08-26,226.20005798339844,227.8632937038646,221.21035082199992,226.20005798339844,97660000
2005-08-29,219.5471649169922,224.5368732105602,216.2206927212802,224.5368732105602,562120000
2005-08-30,224.53684997558594,231.18979367856625,206.24125479239004,216.22067034686054,482700000
2005-08-31,227.86329650878906,231.1897679906692,226.20006076784898,229.52653224972912,179340000
2005-09-01,231.1898193359375,232.853055446268,222.87363878428508,226.20011100494605,144910000
2005-09-05,224.53684997558594,229.5265577528212,224.53684997558594,229.5265577528212,159490000
2005-09-06,226.20005798339844,229.52652942433076,226.20005798339844,226.20005798339844,259390000
2005-09-07,229.52651977539062,231.18975542593694,227.8632841248443,227.8632841248443,218200000
2005-09-08,231.1898193359375,234.5162915565985,229.52658322560703,231.18981933593753,318950000
2005-09-09,237.84266662597656,239.50590205692745,231.18972490217303,231.18972490217303,440210000
2005-09-12,241.169189453125,242.8324252424569,237.84271787446121,237.84271787446121,608990000
2005-09-13,234.51629638671875,241.16924096506537,232.8530602421321,241.16924096506537,532880000
2005-09-14,226.20005798339844,234.51623658572925,226.20005798339844,232.85300086526308,272480000
2005-09-15,226.20005798339844,229.52652942433076,226.20005798339844,226.20005798339844,106760000
2005-09-16,227.86329650878906,231.1897679906692,226.20006076784898,227.86329650878906,274620000
2005-09-19,229.52651977539062,232.85299107648325,227.8632841248443,232.85299107648325,361170000
2005-09-20,231.1898193359375,232.853055446268,227.86334711527655,229.52658322560703,650380000
